time,animal,pellets,motorTurns,battery,delay,protocol
946684806,569,01,00,04,01,linea_basal
1696510397,569,01,00,00,01,linea_basal
1696510433,569,02,00,04,15,linea_basal
1696510481,569,03,00,04,15,linea_basal
1696510524,569,04,00,04,15,linea_basal
946684811,569,01,00,04,15,linea_basal
946684818,569,01,00,00,01,linea_basal
1697288171,569,01,00,00,01,linea_basal
946684864,569,01,00,04,01,linea_basal
1697290359,569,01,00,00,01,linea_basal
1697290520,569,02,00,04,15,linea_basal
1697290584,569,03,00,04,15,linea_basal
1697290720,569,04,00,04,15,linea_basal
1697290809,569,05,00,04,15,linea_basal
1697290833,569,06,00,04,15,linea_basal
1697290875,569,07,00,04,15,linea_basal
1697290900,569,08,00,04,15,linea_basal
1697291115,569,09,00,04,15,linea_basal
1697291424,569,10,00,04,15,linea_basal
1697291676,569,11,00,04,15,linea_basal
1697291867,569,12,00,04,15,linea_basal
1697292540,569,13,00,04,15,linea_basal
1697292873,569,14,00,04,15,linea_basal
1697292959,569,15,00,04,15,linea_basal
1697293024,569,16,00,04,15,linea_basal
1697293240,569,17,00,04,15,linea_basal
1697293384,569,18,00,04,15,linea_basal
1697293494,569,19,00,04,15,linea_basal
1697293615,569,20,00,04,15,linea_basal
1697293670,569,21,00,04,15,linea_basal
1697294243,569,22,00,04,15,linea_basal
1697294357,569,23,00,04,15,linea_basal
1697294771,569,24,00,04,15,linea_basal
1697294792,569,25,00,04,15,linea_basal
1697294963,569,26,00,04,15,linea_basal
1697295148,569,27,00,04,15,linea_basal
1697295433,569,28,00,04,15,linea_basal
1697295782,569,29,00,04,15,linea_basal
1697295892,569,30,00,04,15,linea_basal
1697296214,569,31,00,04,15,linea_basal
1697296367,569,32,00,04,15,linea_basal
1697296691,569,33,00,04,15,linea_basal
1697296827,569,34,00,04,15,linea_basal
1697296898,569,35,00,04,15,linea_basal
1697297404,569,36,00,04,15,linea_basal
1697297516,569,37,00,04,15,linea_basal
1697297617,569,38,00,04,15,linea_basal
1697297975,569,39,00,04,15,linea_basal
1697298019,569,40,00,04,15,linea_basal
1697298163,569,41,00,04,15,linea_basal
1697298199,569,42,00,04,15,linea_basal
1697298428,569,43,00,04,15,linea_basal
1697298584,569,44,00,04,15,linea_basal
1697298673,569,45,00,04,15,linea_basal
1697298940,569,46,00,04,15,linea_basal
1697299078,569,47,00,04,15,linea_basal
1697299334,569,48,00,04,15,linea_basal
1697300828,569,49,00,04,15,linea_basal
1697301023,569,50,00,04,15,linea_basal
1697301186,569,51,00,04,15,linea_basal
1697301401,569,52,00,04,15,linea_basal
1697301804,569,53,00,04,15,linea_basal
1697301924,569,54,00,04,15,linea_basal
1697302320,569,55,00,04,15,linea_basal
1697302377,569,56,00,04,15,linea_basal
1697308510,569,57,00,04,15,linea_basal
1697309012,569,58,00,04,15,linea_basal
1697309127,569,59,00,04,15,linea_basal
1697309332,569,60,00,04,15,linea_basal
1697309459,569,61,00,04,15,linea_basal
1697309514,569,62,00,04,15,linea_basal
1697309598,569,63,00,04,15,linea_basal
1697309680,569,64,00,04,15,linea_basal
1697309929,569,65,00,04,15,linea_basal
1697309933,569,66,00,04,15,linea_basal
1697310517,569,67,00,04,15,linea_basal
1697310645,569,68,00,04,15,linea_basal
1697310753,569,69,00,04,15,linea_basal
1697310850,569,70,00,04,15,linea_basal
1697310950,569,71,00,04,15,linea_basal
1697311061,569,72,00,04,15,linea_basal
1697311137,569,73,00,04,15,linea_basal
1697311219,569,74,00,04,15,linea_basal
1697311273,569,75,00,04,15,linea_basal
1697311665,569,76,00,04,15,linea_basal
1697311801,569,77,00,04,15,linea_basal
1697311986,569,78,00,04,15,linea_basal
1697313169,569,79,00,04,15,linea_basal
1697314143,569,80,00,04,15,linea_basal
1697314465,569,81,00,04,15,linea_basal
1697314822,569,82,00,04,15,linea_basal
1697315103,569,83,00,04,15,linea_basal
1697322673,569,84,00,04,15,linea_basal
1697323095,569,85,00,04,15,linea_basal
1697323224,569,86,00,04,15,linea_basal
1697323384,569,87,00,04,15,linea_basal
1697323500,569,88,00,04,15,linea_basal
1697323611,569,89,00,04,15,linea_basal
1697323728,569,90,00,04,15,linea_basal
1697323794,569,91,00,04,15,linea_basal
1697323840,569,92,00,04,15,linea_basal
1697323968,569,93,00,04,15,linea_basal
1697324088,569,94,00,04,15,linea_basal
1697324120,569,95,00,04,15,linea_basal
1697324155,569,96,00,04,15,linea_basal
1697324223,569,97,00,04,15,linea_basal
1697324352,569,98,00,04,15,linea_basal
1697324376,569,99,00,04,15,linea_basal
1697324463,569,100,00,04,15,linea_basal
1697324588,569,101,00,04,15,linea_basal
1697324677,569,102,00,04,15,linea_basal
1697324742,569,103,00,04,15,linea_basal
1697324821,569,104,00,04,15,linea_basal
1697324885,569,105,00,04,15,linea_basal
1697325999,569,106,00,04,15,linea_basal
1697326021,569,107,00,04,15,linea_basal
1697326075,569,108,00,04,15,linea_basal
1697326188,569,109,00,04,15,linea_basal
1697326324,569,110,00,04,15,linea_basal
1697329198,569,111,00,04,15,linea_basal
1697329342,569,112,00,04,15,linea_basal
1697329403,569,113,00,04,15,linea_basal
1697329471,569,114,00,04,15,linea_basal
1697329534,569,115,00,04,15,linea_basal
1697329582,569,116,00,04,15,linea_basal
1697335012,569,117,00,04,15,linea_basal
1697335296,569,118,00,04,15,linea_basal
1697335754,569,119,00,04,15,linea_basal
1697335831,569,120,00,04,15,linea_basal
1697335902,569,121,00,04,15,linea_basal
1697335939,569,122,00,04,15,linea_basal
1697336155,569,123,00,04,15,linea_basal
1697336190,569,124,00,04,15,linea_basal
1697336408,569,125,00,04,15,linea_basal
1697336411,569,126,00,04,15,linea_basal
1697336598,569,127,00,04,15,linea_basal
1697345094,569,128,00,04,15,linea_basal
1697345269,569,129,00,04,15,linea_basal
1697345302,569,130,00,04,15,linea_basal
1697345362,569,131,00,04,15,linea_basal
1697345365,569,132,00,04,15,linea_basal
1697345413,569,133,00,04,15,linea_basal
