946684803,523,01,00,00,01,linea_basal
1687172094,523,01,00,04,15,linea_basal
1687175409,523,02,00,04,15,linea_basal
1687175697,523,03,00,04,15,linea_basal
1687175775,523,04,00,04,15,linea_basal
1687176242,523,05,00,04,15,linea_basal
1687176541,523,06,00,04,15,linea_basal
1687176569,523,07,00,04,15,linea_basal
1687176692,523,08,00,04,15,linea_basal
1687176722,523,09,00,04,15,linea_basal
1687177529,523,10,00,04,15,linea_basal
1687177816,523,11,00,04,15,linea_basal
1687178409,523,12,00,04,15,linea_basal
1687178764,523,13,00,04,15,linea_basal
1687182900,523,14,00,04,15,linea_basal
1687182929,523,15,00,04,15,linea_basal
1687184604,523,16,00,04,15,linea_basal
1687184671,523,17,00,04,15,linea_basal
1687184834,523,18,00,04,15,linea_basal
1687185408,523,19,00,04,15,linea_basal
1687185930,523,20,00,04,15,linea_basal
1687185957,523,21,00,04,15,linea_basal
1687186497,523,22,00,04,15,linea_basal
1687186498,523,23,00,04,15,linea_basal
1687186501,523,24,00,04,15,linea_basal
1687186527,523,25,00,04,15,linea_basal
1687187448,523,26,00,04,15,linea_basal
1687187873,523,27,00,04,15,linea_basal
1687187896,523,28,00,04,15,linea_basal
1687188047,523,29,00,04,15,linea_basal
1687188072,523,30,00,04,15,linea_basal
1687188310,523,31,00,04,15,linea_basal
1687188597,523,32,00,04,15,linea_basal
1687188763,523,33,00,04,15,linea_basal
1687189071,523,34,00,04,15,linea_basal
1687189210,523,35,00,04,15,linea_basal
1687189230,523,36,00,04,15,linea_basal
1687189641,523,37,00,04,15,linea_basal
1687189781,523,38,00,04,15,linea_basal
1687190456,523,39,00,04,15,linea_basal
1687190907,523,40,00,04,15,linea_basal
1687191810,523,41,00,04,15,linea_basal
1687192217,523,42,00,04,15,linea_basal
1687192249,523,43,00,04,15,linea_basal
1687192292,523,44,00,04,15,linea_basal
1687192741,523,45,00,04,15,linea_basal
1687197468,523,46,00,04,15,linea_basal
1687197500,523,47,00,04,15,linea_basal
1687197627,523,48,00,04,15,linea_basal
1687198084,523,49,00,04,15,linea_basal
1687198104,523,50,00,04,15,linea_basal
1687198233,523,51,00,04,15,linea_basal
1687198575,523,52,00,04,15,linea_basal
1687198654,523,53,00,04,15,linea_basal
1687199415,523,54,00,04,15,linea_basal
1687200119,523,55,00,04,15,linea_basal
1687200593,523,56,00,04,15,linea_basal
1687200872,523,57,00,04,15,linea_basal
1687201288,523,58,00,04,15,linea_basal
1687205605,523,59,00,04,15,linea_basal
1687208204,523,60,00,04,15,linea_basal
1687208231,523,61,00,04,15,linea_basal
1687209896,523,62,00,04,15,linea_basal
1687209964,523,63,00,04,15,linea_basal
1687210440,523,64,00,04,15,linea_basal
1687210545,523,65,00,04,15,linea_basal
1687210751,523,66,00,04,15,linea_basal
1687210773,523,67,00,04,15,linea_basal
1687210792,523,68,00,04,15,linea_basal
1687210937,523,69,00,04,15,linea_basal
1687211145,523,70,00,04,15,linea_basal
1687211149,523,71,00,04,15,linea_basal
1687211152,523,72,00,04,15,linea_basal
1687211172,523,73,00,04,15,linea_basal
1687211174,523,74,00,04,15,linea_basal
1687211277,523,75,00,04,15,linea_basal
1687211278,523,76,00,04,15,linea_basal
1687211550,523,77,00,04,15,linea_basal
1687211572,523,78,00,04,15,linea_basal
1687212340,523,79,00,04,15,linea_basal
1687213126,523,80,00,04,15,linea_basal
1687213263,523,81,00,04,15,linea_basal
1687213677,523,82,00,04,15,linea_basal
1687217122,523,83,00,04,15,linea_basal
1687217146,523,84,00,04,15,linea_basal
1687217226,523,85,00,04,15,linea_basal
1687217271,523,86,00,04,15,linea_basal
1687217633,523,87,00,04,15,linea_basal
1687217808,523,88,00,04,15,linea_basal
1687217879,523,89,00,04,15,linea_basal
1687217908,523,90,00,04,15,linea_basal
1687217932,523,91,00,04,15,linea_basal
1687217935,523,92,00,04,15,linea_basal
1687217937,523,93,00,04,15,linea_basal
1687217940,523,94,00,04,15,linea_basal
1687217965,523,95,00,04,15,linea_basal
1687218482,523,96,00,04,15,linea_basal
1687218710,523,97,00,04,15,linea_basal
1687218735,523,98,00,04,15,linea_basal
1687219231,523,99,00,04,15,linea_basal
1687219514,523,100,00,04,15,linea_basal
1687219535,523,101,00,04,15,linea_basal
1687219758,523,102,00,04,15,linea_basal
1687220280,523,103,00,04,15,linea_basal
1687220302,523,104,00,04,15,linea_basal
1687220400,523,105,00,04,15,linea_basal
1687220943,523,106,00,04,15,linea_basal
1687220964,523,107,00,04,15,linea_basal
1687220974,523,108,00,04,15,linea_basal
1687221021,523,109,00,04,15,linea_basal
1687221049,523,110,00,04,15,linea_basal
1687221052,523,111,00,04,15,linea_basal
1687230239,523,112,00,04,15,linea_basal
1687230290,523,113,00,04,15,linea_basal
1687230457,523,114,00,04,15,linea_basal
1687230536,523,115,00,04,15,linea_basal
1687231405,523,116,00,04,15,linea_basal
1687231451,523,117,00,04,15,linea_basal
1687232652,523,118,00,04,15,linea_basal
1687232674,523,119,00,04,15,linea_basal
1687232711,523,120,00,04,15,linea_basal
1687233276,523,121,00,04,15,linea_basal
1687233316,523,122,00,04,15,linea_basal
1687233591,523,123,00,04,15,linea_basal
1687236008,523,124,00,04,15,linea_basal
1687244621,523,125,00,04,15,linea_basal
1687244671,523,126,00,04,15,linea_basal
1687249017,523,127,00,04,15,linea_basal
1687249051,523,128,00,04,15,linea_basal
1687249086,523,129,00,04,15,linea_basal
1687253593,523,130,00,04,15,linea_basal
1687253671,523,131,00,04,15,linea_basal
1687253759,523,132,00,04,15,linea_basal
1687255793,523,133,00,04,15,linea_basal
1687255830,523,134,00,04,15,linea_basal
1687258295,523,135,00,04,15,linea_basal
1687262379,523,136,00,04,15,linea_basal
1687262407,523,137,00,04,15,linea_basal
1687262442,523,138,00,04,15,linea_basal
1687274350,523,01,00,04,15,linea_basal
1687274406,523,02,00,04,15,linea_basal
1687274465,523,03,00,04,15,linea_basal
1687274511,523,04,00,04,15,linea_basal
1687274542,523,05,00,04,15,linea_basal
1687274545,523,06,00,04,15,linea_basal
1687274568,523,07,00,04,15,linea_basal
1687274589,523,08,00,04,15,linea_basal
1687274704,523,09,00,04,15,linea_basal
1687274776,523,10,00,04,15,linea_basal
1687274856,523,11,00,04,15,linea_basal
1687274905,523,12,00,04,15,linea_basal
1687274961,523,13,00,04,15,linea_basal
1687275175,523,14,00,04,15,linea_basal
946684824,523,01,00,04,01,linea_basal
1687337829,523,01,00,00,01,linea_basal
1687338552,523,02,00,04,01,linea_basal
1687338656,523,03,00,04,01,linea_basal
1687338808,523,04,00,04,01,linea_basal
1687339040,523,05,00,04,01,linea_basal
1687339728,523,06,00,04,01,linea_basal
1687340407,523,07,00,04,01,linea_basal
1687340946,523,08,00,04,01,linea_basal
1687342093,523,09,00,04,01,linea_basal
1687342847,523,10,00,04,01,linea_basal
1687349188,523,11,00,04,15,linea_basal
1687352963,523,12,00,04,15,linea_basal
1687355711,523,13,00,04,15,linea_basal
1687355740,523,14,00,04,15,linea_basal
1687356819,523,15,00,04,15,linea_basal
1687356847,523,16,00,04,15,linea_basal
1687357199,523,17,00,04,15,linea_basal
1687357244,523,18,00,04,15,linea_basal
1687357299,523,19,00,04,15,linea_basal
1687357587,523,20,00,04,15,linea_basal
1687357764,523,21,00,04,15,linea_basal
1687357765,523,22,00,04,15,linea_basal
1687357767,523,23,00,04,15,linea_basal
1687357786,523,24,00,04,15,linea_basal
1687357789,523,25,00,04,15,linea_basal
1687357858,523,26,00,04,15,linea_basal
1687358189,523,27,00,04,15,linea_basal
1687358310,523,28,00,04,15,linea_basal
1687358963,523,29,00,04,15,linea_basal
1687360657,523,30,00,04,15,linea_basal
1687361065,523,31,00,04,15,linea_basal
1687361462,523,32,00,04,15,linea_basal
1687361919,523,33,00,04,15,linea_basal
1687362601,523,34,00,04,15,linea_basal
1687363628,523,35,00,04,15,linea_basal
1687364568,523,36,00,04,15,linea_basal
1687365046,523,37,00,04,15,linea_basal
1687365301,523,38,00,04,15,linea_basal
1687365820,523,39,00,04,15,linea_basal
1687366256,523,40,00,04,15,linea_basal
1687366532,523,41,00,04,15,linea_basal
1687366535,523,42,00,04,15,linea_basal
1687366573,523,43,00,04,15,linea_basal
1687367156,523,44,00,04,15,linea_basal
1687367186,523,45,00,04,15,linea_basal
1687368108,523,46,00,04,15,linea_basal
1687368386,523,47,00,04,15,linea_basal
1687368675,523,48,00,04,15,linea_basal
1687368822,523,49,00,04,15,linea_basal
1687368823,523,50,00,04,15,linea_basal
1687368825,523,51,00,04,15,linea_basal
1687368846,523,52,00,04,15,linea_basal
1687368994,523,53,00,04,15,linea_basal
1687369504,523,54,00,04,15,linea_basal
1687369873,523,55,00,04,15,linea_basal
1687370839,523,56,00,04,15,linea_basal
1687370840,523,57,00,04,15,linea_basal
1687370842,523,58,00,04,15,linea_basal
1687370868,523,59,00,04,15,linea_basal
1687370891,523,60,00,04,15,linea_basal
1687370892,523,61,00,04,15,linea_basal
1687370895,523,62,00,04,15,linea_basal
1687370916,523,63,00,04,15,linea_basal
1687371034,523,64,00,04,15,linea_basal
1687371126,523,65,00,04,15,linea_basal
1687374990,523,66,00,03,15,linea_basal
1687375669,523,67,00,04,15,linea_basal
1687376429,523,68,00,03,15,linea_basal
1687378665,523,69,00,03,15,linea_basal
1687379727,523,70,00,03,15,linea_basal
1687380723,523,71,00,03,15,linea_basal
1687380865,523,72,00,03,15,linea_basal
1687381661,523,73,00,03,15,linea_basal
1687381943,523,74,00,03,15,linea_basal
1687382560,523,75,00,03,15,linea_basal
1687383287,523,76,00,03,15,linea_basal
1687383312,523,77,00,03,15,linea_basal
