time,animal,pellets,motorTurns,battery,delay,protocol
1696518646,570,01,00,01,15,linea_basal
1696518760,570,02,00,01,15,linea_basal
1696518793,570,03,00,01,15,linea_basal
1696518831,570,04,00,01,15,linea_basal
1696518860,570,05,00,01,15,linea_basal
1696518890,570,06,00,01,15,linea_basal
946684804,570,01,00,02,15,linea_basal
946684803,570,01,00,00,01,linea_basal
946684802,570,01,00,00,01,linea_basal
946684816,570,01,00,04,15,linea_basal
1697288299,570,01,00,04,15,linea_basal
1697291899,570,02,00,04,15,linea_basal
1697293445,570,03,00,04,15,linea_basal
1697293645,570,04,00,04,15,linea_basal
1697293647,570,05,00,04,15,linea_basal
1697293658,570,06,00,04,15,linea_basal
1697294800,570,07,00,04,15,linea_basal
1697294845,570,08,00,04,15,linea_basal
1697295057,570,09,00,04,15,linea_basal
1697295519,570,10,00,04,15,linea_basal
1697295792,570,11,00,04,15,linea_basal
1697296166,570,12,00,04,15,linea_basal
1697296573,570,13,00,04,15,linea_basal
1697296585,570,14,00,04,15,linea_basal
1697296902,570,15,00,04,15,linea_basal
1697297089,570,16,00,04,15,linea_basal
1697297102,570,17,00,04,15,linea_basal
1697297176,570,18,00,04,15,linea_basal
1697297232,570,19,00,04,15,linea_basal
1697297235,570,20,00,04,15,linea_basal
1697297620,570,21,00,04,15,linea_basal
1697297645,570,22,00,04,15,linea_basal
1697297703,570,23,00,04,15,linea_basal
1697297797,570,24,00,04,15,linea_basal
1697297955,570,25,00,04,15,linea_basal
1697297956,570,26,00,04,15,linea_basal
1697298131,570,27,00,04,15,linea_basal
1697298269,570,28,00,04,15,linea_basal
1697298417,570,29,00,04,15,linea_basal
1697299462,570,30,00,04,15,linea_basal
1697299465,570,31,00,04,15,linea_basal
1697299494,570,32,00,04,15,linea_basal
1697299572,570,33,00,04,15,linea_basal
1697299621,570,34,00,04,15,linea_basal
1697299823,570,35,00,04,15,linea_basal
1697299849,570,36,00,04,15,linea_basal
1697299860,570,37,00,04,15,linea_basal
1697300298,570,38,00,04,15,linea_basal
1697300341,570,39,00,04,15,linea_basal
1697300357,570,40,00,04,15,linea_basal
1697300474,570,41,00,04,15,linea_basal
1697301032,570,42,00,04,15,linea_basal
1697301618,570,43,00,04,15,linea_basal
1697301870,570,44,00,04,15,linea_basal
1697301942,570,45,00,04,15,linea_basal
1697302181,570,46,00,04,15,linea_basal
1697302251,570,47,00,04,15,linea_basal
1697302709,570,48,00,04,15,linea_basal
1697302712,570,49,00,04,15,linea_basal
1697302732,570,50,00,04,15,linea_basal
1697302733,570,51,00,04,15,linea_basal
1697302767,570,52,00,04,15,linea_basal
1697303799,570,53,00,04,15,linea_basal
1697303801,570,54,00,04,15,linea_basal
1697303997,570,55,00,04,15,linea_basal
1697304546,570,56,00,04,15,linea_basal
1697304552,570,57,00,04,15,linea_basal
1697304569,570,58,00,04,15,linea_basal
1697304753,570,59,00,04,15,linea_basal
1697304808,570,60,00,04,15,linea_basal
1697304878,570,61,00,04,15,linea_basal
1697304953,570,62,00,04,15,linea_basal
1697305131,570,63,00,04,15,linea_basal
1697305424,570,64,00,04,15,linea_basal
1697305488,570,65,00,04,15,linea_basal
1697305606,570,66,00,04,15,linea_basal
1697305625,570,67,00,04,15,linea_basal
1697305627,570,68,00,04,15,linea_basal
1697305635,570,69,00,04,15,linea_basal
1697305637,570,70,00,04,15,linea_basal
1697305642,570,71,00,04,15,linea_basal
1697305669,570,72,00,04,15,linea_basal
1697306094,570,73,00,04,15,linea_basal
1697306239,570,74,00,04,15,linea_basal
1697306416,570,75,00,04,15,linea_basal
1697306498,570,76,00,04,15,linea_basal
1697306858,570,77,00,04,15,linea_basal
1697307200,570,78,00,04,15,linea_basal
1697307203,570,79,00,04,15,linea_basal
1697307209,570,80,00,04,15,linea_basal
1697307357,570,81,00,04,15,linea_basal
1697308450,570,82,00,04,15,linea_basal
1697308504,570,83,00,04,15,linea_basal
1697308577,570,84,00,04,15,linea_basal
1697308603,570,85,00,04,15,linea_basal
1697308620,570,86,00,04,15,linea_basal
1697308622,570,87,00,04,15,linea_basal
1697308635,570,88,00,04,15,linea_basal
1697308717,570,89,00,04,15,linea_basal
1697308718,570,90,00,04,15,linea_basal
1697308871,570,91,00,04,15,linea_basal
1697309155,570,92,00,04,15,linea_basal
1697309181,570,93,00,04,15,linea_basal
1697309207,570,94,00,04,15,linea_basal
1697309633,570,95,00,04,15,linea_basal
1697309688,570,96,00,04,15,linea_basal
1697309934,570,97,00,04,15,linea_basal
1697310045,570,98,00,04,15,linea_basal
1697310142,570,99,00,04,15,linea_basal
1697310224,570,100,00,04,15,linea_basal
1697310396,570,101,00,04,15,linea_basal
1697310398,570,102,00,04,15,linea_basal
1697310458,570,103,00,04,15,linea_basal
1697310461,570,104,00,04,15,linea_basal
1697310891,570,105,00,04,15,linea_basal
1697310903,570,106,00,04,15,linea_basal
1697311051,570,107,00,04,15,linea_basal
1697311084,570,108,00,04,15,linea_basal
1697311086,570,109,00,04,15,linea_basal
1697311256,570,110,00,04,15,linea_basal
1697311328,570,111,00,04,15,linea_basal
1697311404,570,112,00,04,15,linea_basal
1697311425,570,113,00,04,15,linea_basal
1697311435,570,114,00,04,15,linea_basal
1697311476,570,115,00,04,15,linea_basal
1697311690,570,116,00,04,15,linea_basal
1697311899,570,117,00,04,15,linea_basal
1697311948,570,118,00,04,15,linea_basal
1697312013,570,119,00,04,15,linea_basal
1697312434,570,120,00,04,15,linea_basal
1697312458,570,121,00,04,15,linea_basal
1697312480,570,122,00,04,15,linea_basal
1697312563,570,123,00,04,15,linea_basal
1697312586,570,124,00,04,15,linea_basal
1697312591,570,125,00,04,15,linea_basal
1697312877,570,126,00,04,15,linea_basal
1697313449,570,127,00,04,15,linea_basal
1697313782,570,128,00,04,15,linea_basal
1697313788,570,129,00,04,15,linea_basal
1697313790,570,130,00,04,15,linea_basal
1697313806,570,131,00,04,15,linea_basal
1697314440,570,132,00,04,15,linea_basal
1697314446,570,133,00,04,15,linea_basal
1697314485,570,134,00,04,15,linea_basal
1697314509,570,135,00,04,15,linea_basal
1697314556,570,136,00,04,15,linea_basal
1697315173,570,137,00,04,15,linea_basal
1697315209,570,138,00,04,15,linea_basal
1697315582,570,139,00,04,15,linea_basal
1697315601,570,140,00,04,15,linea_basal
1697315605,570,141,00,04,15,linea_basal
